"","clusterNumber","ANS01.PFC.1A","ANS01.PFC.2A","ANS01.PFC.3A","ANS01.PFC.1B","ANS01.PFC.2B","ANS01.PFC.3B","ANS01.PFC.1C","ANS01.PFC.2C","ANS01.PFC.3C"
"PARP3",14,54.83410143,60.30772363,62.9181908,58.61828327,39.22086318,46.26835197,44.03402137,46.69992806,91.93029643
"ZKSCAN7",14,77.18288243,82.00969188,85.60106319,88.58590574,66.46707617,74.38382957,65.09462728,78.7982082,136.4769066
"9330188P03RIK",14,37.65552135,33.54093822,32.32669611,24.12476374,30.95072334,17.92105707,21.68219438,17.1598525,45.12295141
"ZFP941",14,460.7458579,463.1299905,540.4123178,487.0980414,454.8814377,419.5156304,472.9389192,478.6354404,603.904649
"LPO",14,5.885365241,5.651334403,14.80364027,10.27549732,4.286716702,5.219375012,2.548680315,6.007647905,29.16155559
"TRMT5",14,151.921642,134.4022444,190.377483,163.8155763,142.9895819,144.9589106,142.5516767,143.2830688,243.3967451
"PCSK9",14,47.19584308,33.95831128,52.93607263,59.98055488,41.35934935,39.79816172,56.46957074,47.36038372,95.60425102
"GM13524",14,1321.087665,1302.348713,1184.590314,885.1613377,1008.809052,926.6797561,829.2248955,993.5424051,1622.357802
"GM43684",14,7.777603598,3.14194244,3.118779129,5.752702531,0,4.815244796,3.7551376,5.203366327,9.765333176
"GM34776",14,6.626606061,10.51480262,10.41848356,6.898123141,7.724238497,13.00198666,9.504275258,6.731036819,7.089630077
"WDR62",14,12.71154825,7.995269734,5.492813543,20.4960961,12.64268544,13.65300824,15.68164855,19.0597298,54.02308296
"GM11642",14,198.1864519,195.5549904,197.3299158,195.9954775,204.2718651,198.06646,239.815394,205.4655057,192.081446
"NEMP2",14,95.67852062,85.39103739,127.8001939,95.90231556,75.44169607,88.55626627,96.4899021,118.964713,196.3368728
"GM38451",14,3.329616312,9.415544435,7.277502528,9.239033516,8.68914642,4.781183659,5.637727519,2.988508429,7.083303919
"BC037704",14,47.65479157,27.85937029,8.189148315,49.27659886,19.70893168,43.05874259,41.97785621,49.57208371,32.85607674
"GM38391",14,12.2070601,9.421987442,15.57855366,2.30530893,8.705928669,6.015315388,11.23935471,8.183313408,14.18760004
"1700012D14RIK",14,20.36777239,9.086377916,18.99572996,20.35618661,8.827135931,19.98917478,17.90856282,20.96244816,13.29500087
"LAMA1",14,29.78702581,31.89087386,33.06253061,20.1916471,42.87176313,38.16887501,49.19261147,28.68886545,164.27224
"GM46136",14,2.206608515,0,5.197354326,4.620209135,4.817426569,2.35873926,5.71197623,5.254504151,4.427221612
"CBLN3",14,4.420507424,7.362358305,5.196787187,9.23904892,7.713230553,8.296389455,9.460642096,3.748077589,68.98660207
"SEC14L3",14,6.302241952,6.007129903,9.323951411,11.73510491,3.927872232,12.12847511,5.420998395,4.279442392,127.6406578
"CNGA2",14,6.626601906,10.53629497,4.156420686,8.072957617,5.786041478,3.546036006,10.43251976,6.743427233,60.20053453
"CBR2",14,11.47925498,12.63002279,7.595289462,9.541787799,11.43294088,6.440545459,7.853726548,9.551986819,100.5876512
"FBXL6",14,248.4351883,267.7996891,269.8385442,297.802224,251.1412663,262.5515285,306.5264509,279.9527357,427.2270916
"ELF5",14,4.670081031,6.796341006,5.253687468,7.570929007,4.880633636,4.995373565,6.392761349,6.987566948,18.09816701
"ZFP46",14,569.1608397,635.0706044,539.8993127,629.7964403,543.6832064,494.191526,628.5699344,584.8749964,1027.116291
"LPCAT3",14,154.2640856,163.5865888,165.7158404,169.7964734,145.8861315,181.2878674,173.7321768,163.9429566,191.2593254
"DMPK",14,160.5982435,148.0282389,178.2819725,203.3699057,133.3022739,221.0544517,202.8007016,153.3205153,232.8161068
"HEATR5A",14,217.1252766,235.0435451,219.224099,234.6013585,188.0163232,240.3212072,223.8329404,184.5153464,251.3263601
"MT-ND4L",14,15561.48242,17460.46831,16662.83207,17875.54314,14353.50464,17464.21818,16210.13886,13643.61233,18759.28863
"MT-ND2",14,74970.09662,85067.21637,82691.51664,84132.17975,72369.0705,87525.56315,88212.28792,68638.62836,90930.6675
"MT-ND4",14,125030.166,137288.4388,134627.9205,138739.5378,120234.6579,137823.1959,137049.2783,116802.3918,149565.8365
"MT-CYTB",14,127601.3428,138977.4387,141789.4014,139034.4888,121546.6275,136453.7661,143797.0485,120008.4015,153404.0172
"H2BC8",14,3.281856568,4.257112604,6.285024124,10.26109671,0.97285309,8.244109904,4.799746872,5.884918311,8.888894764
"GM30382",14,12.17127789,22.05998957,9.375277466,23.02637795,10.61665379,9.459454061,15.16287689,10.49130375,15.04693552
"GM49355",14,7.716676787,9.53908985,10.37053571,11.52883955,7.722935677,8.264826977,7.605167052,5.965600482,10.63130685
"CDH10",14,854.3296513,888.1525492,894.1026265,941.6490311,854.0633543,931.5789739,880.7448072,853.1897924,923.1264634
"PARD6G",14,77.35731472,86.17144055,84.31496118,107.2652239,70.48587687,95.8532014,85.35388278,79.25790074,100.0257125
"PACRG",14,132.730101,137.7197917,165.3353547,187.470426,122.7400217,153.7490164,178.2516751,149.637711,180.4015918
"DCLRE1B",14,90.38384113,83.73482768,82.44294841,177.3971403,89.090681,124.0012667,150.688737,111.0464797,165.5187373
"NPCD",14,134.7293638,137.1569739,164.0768006,101.9563204,166.1019202,178.0421559,152.2286286,161.6245864,150.5224249
"MBIP",14,225.7087883,236.7247131,200.5699334,240.939872,208.8387105,212.8374748,219.0987408,244.3387997,285.4310671
"ABL1",14,706.0030362,694.1079501,670.0059264,725.8888117,670.9705411,682.9640647,708.5337027,731.6111793,783.4756272
"NLE1",14,116.8491486,121.5228893,91.45368564,114.117969,99.42127123,92.47675657,130.3948136,145.5227561,163.8277546
"NINL",14,133.4662782,145.7751935,104.998308,147.3996709,113.8665938,102.6512664,133.5362568,162.3985284,173.080338
"TOP3B",14,571.0671325,554.1643109,430.7572153,577.1065793,408.368172,434.6470317,559.6072446,535.2457097,653.7405445
"GM17733",14,0.718386688,7.719574107,4.113379078,4.543563495,4.427985026,13.34065842,7.449581848,3.866818982,8.641641071
"CTF1",14,18.67949871,5.819509666,12.71171249,21.76665368,4.709590852,4.320449007,15.54550402,22.12606558,24.15776434
"D430020J02RIK",14,154.8159264,155.2924687,148.6562234,130.4854434,116.4182856,144.9835431,109.7374612,103.9038316,161.6474864
"SCN9A",14,62.05701102,31.77483268,54.02175815,64.6632687,24.48597795,40.81033062,40.57439666,53.5401163,113.8670429
"1300002E11RIK",14,5.526181062,7.35461688,4.164619414,8.065209224,8.702813607,10.73153061,7.546935891,3.722856829,9.750329733
"SREBF1",14,614.6966038,568.1034554,528.8623065,619.7943423,462.2743625,486.4657293,493.0674737,596.8709657,710.1571143
"ADAMTSL1",14,120.0178401,97.72001129,91.15875852,131.2140486,80.08810231,98.38602048,91.44706295,109.8156826,154.0518651
"A930030B08RIK",14,8.905159191,7.301712436,6.242377815,6.924738911,8.690767879,8.36480369,19.72873278,11.20281349,5.315361604
"SLC26A10",14,36.29406945,23.88079418,24.32427753,48.01984226,23.52735787,43.365387,48.04978873,30.82170817,65.36772498
"ADA",14,6.593473492,3.175142998,3.128193345,6.895906179,4.826502774,5.853122282,7.655241258,5.989631942,13.29274245
"IRAK3",14,14.06933632,8.765035154,8.163068377,13.55676984,10.05712892,13.84699664,13.86287838,10.27700703,20.81452623
"TOP3A",14,66.89523908,55.12103236,59.58216577,78.89328637,58.72620515,65.93027764,57.34182615,68.64401463,100.4951749
"MTX3",14,859.8349635,823.1618431,795.2228489,969.1068765,850.0737057,890.903825,828.8699079,885.4002706,1033.164406
"FBXL5",14,1579.289466,1458.772082,1436.471848,1659.585955,1571.227127,1641.536785,1542.351439,1547.22856,1725.605125
"5530601H04RIK",14,35.67631421,24.94741451,25.25411471,14.01695509,26.40206217,27.92058362,25.96131014,17.36591983,28.80612903
"FYB",14,45.54951376,40.3192091,29.67550266,62.74863179,28.83517238,55.86496294,57.69049857,63.81425015,63.50819479
"COPS7B",14,266.7945474,251.2187618,242.6812326,275.8048801,253.7451271,267.0738173,280.2761063,278.8149989,280.3414617
"GM16998",14,4.438264521,4.205596424,12.49135883,6.919307466,1.933860884,0,4.725697711,3.723074996,5.326242254
"OXNAD1",14,235.0917641,222.5624973,207.3687774,253.8533246,231.8102381,254.7136574,236.1523495,259.9829111,255.7960924
"PSAT1",14,1688.231478,1674.905722,1549.420135,1716.80801,1622.990622,1723.787509,1695.307384,1797.424714,1862.979695
"CCL21B",14,85.27175179,90.65516154,50.29109156,77.02910392,76.53232443,86.97336163,59.48511969,80.64276208,68.95826937
"GM26513",14,4.412544094,11.64683892,7.272182864,2.306391819,14.43496512,5.883457531,3.810538691,8.978331295,5.312624152
"TCF3",14,321.6415324,314.4637975,280.3761764,310.0752913,294.6938332,288.5166326,307.1190701,296.3538597,329.8968561
"G530011O06RIK",14,24.38988699,25.15704021,12.4802492,20.75145407,18.35556505,19.07093091,22.63050049,17.15885951,29.23821962
"CSMD3",14,584.5341552,555.1152654,427.5122965,648.735918,492.5725275,592.0696026,535.1325091,500.2277056,702.0106133
"PTS",14,377.3330533,393.356533,336.494721,419.2277002,350.3119778,383.8661858,387.2741578,343.6805483,442.6337491
"DHX35",14,239.4199369,225.1017667,214.2131134,245.4190624,219.0384429,215.432063,238.283617,209.9712659,301.3101329
"IRF8",14,78.75597365,80.71168724,63.40460584,82.58191696,68.35322503,69.21311865,76.92163534,65.82583369,103.0285914
"IFIH1",14,91.87451176,90.2517766,70.93600733,106.7582699,86.91960904,96.01831084,107.2535061,81.00401521,134.1558345
"HPGDS",14,162.9229029,148.9631986,120.0167215,166.8115324,127.7272272,153.7029336,166.755724,105.8215188,216.8424686
"GM43488",14,41.95289929,56.97202605,49.15815044,43.28420969,63.29924878,47.80383009,70.06416668,75.98973863,32.79759474
"PLEKHG3",14,248.6974794,218.1645089,172.6787063,253.8318755,181.4387384,209.0131186,171.5967641,185.4181136,248.7316077
"GM20342",14,0,7.339483619,3.117374641,0,2.898032837,22.63825694,27.36286742,9.702762784,19.50256979
"RCBTB1",14,683.964997,629.4028265,544.8583263,706.8943097,621.334637,628.9669417,589.260026,580.193353,790.7773022
"MTDH",14,2050.334167,2049.546081,1729.896077,2299.104695,2020.428254,2045.441515,1950.701062,1962.63009,2385.700783
"GM43413",14,60.89290028,48.27711634,53.01976491,44.99629294,58.90928754,48.87292228,52.84636145,54.39440104,72.68584666
"GLDN",14,15.50326928,14.69149403,15.59884705,28.86373333,18.32650974,11.87153265,17.95336302,14.9492734,31.90364692
"LCMT2",14,89.10674709,95.07856601,93.77018157,143.8795746,92.19776764,71.72212351,102.0504359,89.33490816,138.1004956
"NDC80",14,3.367165465,5.3122938,4.825013831,8.434885606,2.945298445,1.701535826,5.254247066,3.112176072,8.146422111
"SLC27A2",14,59.73059914,68.48486461,64.48148962,89.16615452,50.0229777,47.80232019,57.83233809,53.98054694,102.7257157
"GM44623",14,207.1216226,241.5682417,278.2535558,225.845991,285.4038774,214.7326017,252.139969,242.8902886,325.7483903
"RHOG",14,185.7799114,209.6447231,177.7146778,251.1357255,180.06347,199.087091,192.2976617,215.7717489,249.7355576
"GM38246",14,15.61427954,12.46666529,12.53632562,11.51354907,12.56635655,3.602989794,7.490401232,8.954175359,21.23160337
"JOSD2",14,453.6574847,500.2316224,441.3885629,522.8236615,472.6950641,458.597506,496.1009728,470.3163184,514.3809598
"ALOXE3",14,45.96274555,64.78128921,47.40568276,74.7945706,63.63641801,52.97232972,63.12625544,65.6799338,80.61928428
"PDLIM2",14,92.2708928,121.4264207,89.27224885,172.1464779,120.6785341,93.73682977,117.9151614,125.467836,153.1346366
"ZMAT1",14,324.0821933,334.6552872,321.8335036,357.1262026,293.1798007,319.8326038,329.042835,330.1100611,370.9079827
"ERMARD",14,185.7393382,213.4745917,207.572787,221.6551014,150.9992629,186.7539518,201.2090112,185.7298418,245.8843946
"LRGUK",14,89.79876245,116.1483838,108.1657711,121.0765269,80.62834356,97.75313222,100.1669527,108.4794636,145.2829018
"PIK3C2A",14,591.3353499,672.2001879,531.5858384,690.4958575,547.66486,620.0974057,593.3747819,627.3462774,687.8022453
"RFFL",14,146.0144227,197.9327356,147.4089643,198.2456883,137.9226086,188.802254,169.094076,168.876498,211.4162143
"NFE2L3",14,39.61752965,56.41491061,37.36624851,65.4190098,33.66123803,54.05433712,38.7908119,43.67341593,67.51371496
"OTUD3",14,117.3985025,135.3073228,109.7033541,134.3007634,112.8225892,129.2807266,112.686136,123.6000213,139.2983853
"TNFRSF4",14,7.172069427,12.8970953,3.746230866,11.01219811,7.20258418,6.591539063,8.025849085,6.266606086,14.0951846
"GM50230",14,102.0932655,98.70501976,118.5034321,125.2176783,127.3248978,83.89518607,142.9449977,107.7192258,84.91981449
"4833438C02RIK",14,9.862285921,5.300363559,8.360668419,3.42739494,9.740038054,9.429265569,9.55531295,6.676814929,12.4034675
"1500004A13RIK",25,37.88097171,19.7820721,24.99982564,18.4645527,22.22681997,25.18076038,23.42110555,24.60265516,21.26531685
"AMOTL2",25,195.2850118,210.0259658,205.8892311,234.4501337,252.1342647,237.281394,182.772502,293.7707276,268.9869764
"HILPDA",25,48.35556935,48.75269797,50.80426353,51.70244915,53.20873276,51.0112499,44.6861255,59.54086966,60.34674048
"GM20708",25,29.65127403,24.24174613,22.74058351,19.19811178,17.62441742,22.39865788,25.86603363,34.02587469,28.44662672
"METTL21A",25,129.0996415,131.732248,141.3942964,139.9143798,130.3558498,146.3367941,129.9576327,147.8220813,153.4297249
"4732414G09RIK",25,10.90448506,9.631333402,17.78018475,5.673441074,17.55362284,8.313404914,7.67910157,5.111651797,13.34195584
"TRABD2B",25,108.1848055,116.9803727,124.7348456,125.9488035,142.405042,143.9090946,126.243701,157.8134472,169.7157191
"GM20754",25,3.336376091,5.216886605,4.158820667,5.772961749,3.865118212,1.200265612,7.490710127,8.949122176,3.545795028
"HACD2",25,501.9796433,468.8548405,499.7324096,529.5208912,516.459898,537.8929405,525.9041273,617.9025743,609.879926
"GMFG",25,9.011493791,9.513406296,11.22967113,14.79088243,11.54030868,13.51044755,13.33992985,20.02254274,23.10197478
"MBOAT1",25,27.07101514,34.95598736,18.441034,40.13145488,31.89618144,29.52712003,17.3124565,37.52252687,43.58992687
"DNAAF4",25,17.54962157,10.64042137,9.371064629,18.28320943,11.63333324,14.13708838,15.30519603,14.13896879,17.7157614
"MTRF1",25,109.1733796,111.9773222,110.4410718,123.0827393,115.7922448,112.2577634,94.33693433,123.6065528,132.3503711
"EN2",25,7.701334321,5.265868347,2.090712913,11.51222254,6.760019832,5.885902247,0.953582672,14.93049392,15.95091103
"GM36855",25,8.37930721,4.822315872,4.347599912,12.04143886,5.062108393,9.941724069,6.960993297,8.587727321,8.362962009
"9430097D07RIK",25,4.413026498,5.284100838,3.118037091,9.214461394,4.82420113,3.545617191,3.797407496,8.221540761,9.740053135
"METTL2",25,143.3470067,168.2158151,139.9806526,188.4026091,152.9732708,157.2203606,150.4534492,192.0501715,183.6613596
"AW495222",25,52.85334226,43.56954931,47.75108082,45.95438018,37.69593015,45.47007137,43.71038175,55.44206785,49.15111424
"2810428J06RIK",25,14.445858,15.64427007,12.53666715,13.81320872,16.44080266,3.587009695,21.59934035,10.45197123,17.70041997
"ZFP202",25,63.57197405,72.38995146,65.19633369,71.16668219,62.2129785,60.46878498,56.97053069,79.69942274,83.4096331
"TEX52",25,83.30393635,75.4112648,94.90957053,106.7853913,69.44889379,61.35216578,97.29939256,90.73717319,69.58902606
"PLD1",25,133.9128052,164.2449625,120.3527158,146.0966208,139.5194477,142.7789125,132.8593218,180.6713378,217.3912177
"DSN1",25,33.23666136,49.05598251,29.13864204,52.89466543,44.57184258,38.69348031,36.32148252,56.12090238,71.41844152
"GM42756",25,11.0663063,9.426033326,9.37093441,18.38140474,23.25797969,16.80704302,24.44702314,13.40493534,10.62488207
"CAR14",25,87.71262685,102.0745087,81.01743795,91.84683362,85.63701455,86.31700998,73.64804617,100.2950451,106.8986355
"GM28229",25,4.315493321,10.27354098,7.309951847,2.271341282,8.611755807,11.43904068,3.862559074,5.147580037,7.928052482
"GM28941",25,10.17664421,14.45675708,12.194999,10.59059366,6.260717297,5.423417704,10.89289785,14.63533692,7.761843118
"TATDN3",25,225.4293753,242.8434855,191.5857067,196.3417659,183.5996335,177.0046298,187.1192703,239.3008109,304.4171209
"1700029J07RIK",25,64.79079301,72.53624537,51.87454476,64.22654619,54.28289741,45.78829049,57.48242132,76.16471489,93.56108199
"GM3448",25,290.3161752,325.1075302,307.3020454,320.6969083,343.2211221,291.4088841,379.7065035,343.1672746,358.2545254
"GM21887",25,2059.748907,2099.617686,1968.793281,2076.749446,2158.069061,2181.620281,2039.309261,2119.286586,1852.720347
"GM47370",25,9.986853365,6.306967209,7.251511628,9.245649472,6.751598659,4.788599524,5.635354243,5.964044189,9.742744476
"AP4E1",25,211.3834563,240.4681095,211.6826274,242.636986,201.1341706,231.6284326,182.1367571,237.1383354,333.0732459
"GM43080",25,5.559343318,1.041181952,5.232212174,4.607724905,4.83199718,9.46539747,1.889163754,0.749395116,7.082913987
"TNIK",25,3735.407689,3983.214494,3424.24988,3781.389684,3503.249423,3845.261646,3058.987027,3633.935364,4619.344967
"D7ERTD443E",25,58.80218775,69.05011099,54.14210835,69.95225469,51.34764495,70.11080797,35.36870998,67.04896689,100.6115167
"ZFP574",25,339.0876531,354.2057995,332.4521882,353.0231573,339.4814499,352.5719127,337.510727,344.8602791,381.2627926
"MYO15",25,3.43971541,4.018431452,2.0891727,5.155414841,2.57937627,5.246922568,0.641681893,6.274007191,10.22548199
"GM43379",25,2.220062118,9.431945167,8.308437094,3.46586877,2.892408835,5.960977961,6.589034387,5.982974546,6.197936232
"GM26549",25,86.46438046,106.074185,115.8956033,114.5939652,140.6564629,112.9815934,118.1984626,95.44944219,129.8338936
"1700047M11RIK",25,15.45882581,9.486389683,16.66881687,19.62636524,11.57867581,7.096517184,7.582504945,11.2142923,14.13391031
"GM42768",25,3.336353699,8.342135393,8.332310383,4.611762044,3.869001251,4.803371995,5.616064698,5.957486914,8.8695278
"ANKRD28",25,1309.320669,1326.679412,1180.441677,1270.025004,1170.702946,1236.900677,1207.358649,1315.247014,1557.847954
"ARID4B",25,1390.605719,1302.414727,1173.192397,1331.940531,1226.016301,1245.211569,1171.978273,1314.138241,1559.017357
"LRRFIP2",25,553.7170819,567.0600725,572.3273756,621.6530814,622.6625142,588.367172,568.342433,545.2947628,685.7650118
"GM48550",25,5.630332111,6.411683478,5.299950258,7.033970056,7.256688938,6.686609692,2.889827769,9.122991874,7.226767944
"ZFP280C",25,361.8591936,399.3569031,349.4261993,346.7105026,436.5990683,367.8403497,329.5501415,352.5989886,538.2512636
"GBP7",25,100.2664212,115.4217203,101.9256048,103.214283,117.3338102,107.3928826,100.8301505,102.5867897,140.2030598
"TNNI1",25,23.90787044,28.28246736,25.06488835,28.34961678,37.44233142,28.27985089,29.07861868,23.52436335,47.22749095
"GM14964",25,13.47028088,17.81211163,12.90651569,16.92817497,26.45020646,18.87725945,14.97145529,16.09344784,32.04523852
"CCDC116",25,27.71133584,39.68130372,28.0434991,33.26925297,42.79943127,33.11334473,29.56349387,31.12563175,48.46977995
"GM49327",25,56.60175785,45.98035402,49.01721324,64.55021117,58.01251576,48.89844272,41.38862468,43.36009246,47.76192673
"GM44167",25,4.429110743,3.155234024,8.308741927,6.930442884,3.861906023,4.783229423,5.635516777,5.227005484,5.303822929
"POLA2",25,60.54294584,75.33723995,62.11410402,70.73206133,86.51182635,69.14138343,69.77602807,76.13827552,93.9002009
"USHBP1",25,52.4572468,67.93076815,55.87245062,63.673351,79.67283004,67.0060935,64.94431365,63.41997749,82.62257515
"GM48284",25,78.36507494,59.38925703,65.78870163,37.70040502,53.61307134,53.54708018,62.98487983,33.09275195,32.85013182
